KMT	1942002432
MTX	1940696576
EAF	1938668800
ROIC	1935082752
EVEX	1932266880
CRDO	1931090176
NABL	1930552192
ESRT	1927556480
RKLB	1924786688
BANR	1922621696
PRK	1921804672
IDCC	1919805312
ARRY	1904219136
CBRL	1898974080
TPG	1898485120
HLMN	1889439488
PWSC	1886741632
SI	1885374464
RAMP	1884709120
RLAY	1877627648
WRE	1873534976
FROG	1873247872
WFRD	1873083008
ENR	1871032960
FFBC	1869017088
GOGO	1861473280
GBT	1860506496
URBN	1853294080
CCXI	1851028352
RLJ	1847117440
CSGS	1845392128
AI	1843003776
MSGE	1838948736
FLYW	1838737152
MGRC	1836617088
CEIX	1834375936
FORG	1833111808
UE	1831567744
TWST	1828017408
FBK	1827514368
KTB	1827506048
SIX	1823947392
SDGR	1820426496
GNW	1817397760
SASR	1813211264
BOWL	1811275136
HCC	1810961280
LGIH	1809525248
TRMK	1800268928
TDS	1796771200
HTLF	1793530624
IVT	1790517888
MWA	1790084864
KAR	1787750400
AAWW	1787271424
FBC	1786393216
IRWD	1784520832
SWI	1781694336
ACLS	1777818368
SKIN	1774444928
NWN	1773085312
MNRL	1771818752
DRH	1771167232
VCTR	1767672576
SEMR	1766521984
SYBT	1763698560
PGRE	1762721024
MDRX	1758863232
FTDR	1757853568
FTAI	1756631808
EPC	1754623744
BCRX	1753768704
ENVX	1748621056
VSTO	1745303552
HTH	1742114816
ICFI	1741969536
7LX.F	1740600556
KTOS	1738722176
PTVE	1735816448
EXPI	1734223232
SES	1732352896
POLY	1731389952
NPO	1729536640
ARCB	1727115520
ATRC	1725612800
SJW	1719886336
AMPL	1718523136
GMS	1716044672
LKFN	1709847936
COMP	1699324800
UDMY	1696808320
PSFE	1696806528
XMTR	1696480384
CTRE	1696061696
IMKTA	1690501632
RCUS	1689690240
VZIO	1685425024
LILA	1681867392
CNK	1680263552
NVEE	1679247360
HOPE	1678320128
GPRE	1676545920
PAY	1672547456
BGS	1672527872
VRTV	1671493248
PFS	1669558016
CVCO	1669420416
AMEH	1668193664
VBTX	1664215808
VGR	1664034048
HTGC	1657501056
SHAK	1654882048
MD	1651860352
GTN	1646265216
SATS	1644877952
BDN	1642647936
XHR	1636391424
TSP	1635470976
DOOR	1633254656
ALLO	1632732032
B	1629976192
OPK	1629858176
SLVM	1626379904
SEAT	1624939264
APTS	1622928128
RNST	1620543872
TVTX	1619612160
EVCM	1619584512
TVTY	1616811136
BYND	1615247872
RES	1610581504
CODI	1610452096
ESE	1609735552
STEP	1608016128
PDM	1604536320
IAS	1602338048
PLAY	1598210560
TPH	1598163456
ARIS	1595600000
EFSC	1595438720
NWBI	1592744704
TWO	1589940608
KN	1587352704
VERX	1585027840
CNNE	1577739264
AKR	1576943360
WWW	1576735104
NBTB	1574715776
SPCE	1572227200
STER	1570976256
ONEM	1569848320
USAC	1569723776
GSHD	1565282688
KRYS	1565279232
EMBC	1560548736
TALO	1555788544
WABC	1554233472
NS	1550860288
TCBK	1543990016
AMPH	1543510016
CSWI	1541970048
WRBY	1539086848
PRCT	1538997760
SKT	1535824896
OLO	1532855424
PING	1530874880
FINN	1527995648
TBK	1527211392
APPS	1516253056
STRA	1515608192
LPI	1514056192
EGBN	1513864576
ECOL	1512275328
GFF	1510780288
FLGT	1508171648
NVRO	1501753216
LRN	1501481856
WGO	1499852544
LOB	1496863104
TASK	1492741760
LTC	1491276544
ODP	1488203264
MTRN	1485640704
HMN	1484476416
SNEX	1479449856
EVRI	1477639040
BKE	1476296704
SUPN	1470999552
XPER	1469867136
WOW	1466265088
SOVO	1464995456
EBS	1464600960
CRS	1462841600
MIR	1459089536
PAYO	1454020224
BLMN	1452953344
NEGG	1449298560
MYRG	1448613376
RLGY	1447437696
OXM	1447354368
ATGE	1445946240
IOVA	1444373888
FRG	1444284032
HNI	1442795648
RXRX	1441418752
UVV	1434187264
SAH	1433247872
COMM	1432173440
ARI	1431216512
PLMR	1429720320
CAKE	1428927872
PRAA	1428446720
GNL	1427408128
AIR	1426170240
FCEL	1422721152
NRGV	1421847552
MSEX	1421768448
PLUS	1418972160
BRP	1418851712
TSLX	1413262976
MEI	1412583936
RELY	1411496448
XNCR	1408785024
RADI	1408617216
CRCT	1408537856
LYEL	1407892224
MNTV	1404299520
OSIS	1401690240
KNTK	1396935296
RC	1395642240
FSLY	1393976960
DVAX	1393221376
MMI	1391855232
LXU	1391827712
SBGI	1388575488
INT	1388229248
ELF	1385751936
VRE	1377347328
USPH	1376828672
USNA	1376746112
MYGN	1376278912
PCT	1376045824
EXFY	1375796224
NMIH	1370377728
MGNI	1365268608
ESTE	1365124480
ZNTL	1363617664
RXT	1362155648
AVDX	1358769280
LGND	1355648512
MRTN	1354575616
TSE	1353143168
IHRT	1351088256
RVMD	1350518528
CXW	1349682304
MNRO	1348004736
JBI	1343973504
CFFN	1341339392
CYRX	1341063040
KIND	1340891264
PL	1338061312
TEN	1337416832
SAFT	1336031104
CCS	1330137728
AMK	1329843584
ECVT	1328717184
LNN	1327862528
LADR	1319292160
CRSR	1318426624
ROCK	1315011328
VRTS	1313703168
ADV	1311844992
COHU	1310694400
VCSA	1309426688
IBRX	1309278464
PI	1305842176
ALEX	1305339904
SBH	1304342144
GVA	1302411904
SG	1299310464
QRTEA	1298910208
PTRA	1295629952
AROC	1294493184
OFG	1292799872
XPRO	1289803776
KFRC	1289693184
PX	1287951104
LC	1281512704
GDOT	1278330752
BATRK	1276660608
HURN	1272737408
TTMI	1271741056
OSTK	1270498688
FCF	1270447360
LPRO	1269753088
DDD	1269492096
RILY	1267102464
BUSE	1265288192
STC	1264665856
VIVO	1263677952
JACK	1262759936
CHEF	1259747712
XPEL	1259134464
PLAB	1258514560
WISH	1256850048
FBNC	1256662784
CMP	1249831424
VCYT	1248863744
PRLB	1248322944
SSYS	1247806336
KREF	1245719936
VHI	1244758016
BGCP	1237724416
MDGL	1236062720
AMWL	1231543040
FIGS	1224211328
SCHL	1223964544
KALU	1222404480
PRIM	1221230592
SHEN	1218870912
GBX	1216172928
SILK	1215027328
GIC	1213331200
AMCX	1212458880
HCSG	1211969408
ADUS	1210176512
STEM	1209022080
GTY	1207113344
HRT	1205184128
RCII	1201194240
CHCO	1197892224
PUMP	1197729024
SBSI	1196540800
GDEN	1195735424
DEC.L	1195604649
AVNS	1190694528
HLLY	1188521728
ASTS	1188324480
PRA	1187432320
PCVX	1187268992
RETA	1185776768
FFWM	1185102720
ANDE	1183035136
PMT	1178846336
BBIO	1177121152
SCS	1177005568
BHLB	1176459776
CTOS	1176052480
GEL	1174306816
PLYA	1172050432
DAWN	1171444992
ALKT	1170676608
TWI	1169804288
BIGC	1169313280
ME	1167849728
OFLX	1167708672
NBHC	1166209536
CNXN	1164678784
ZUO	1164092032
MODV	1163653376
GDYN	1161543296
PATK	1160362112
DCOM	1159651328
KDNY	1158189056
AVID	1154875776
SWTX	1150353280
CUBI	1148735232
EVBG	1144305024
JELD	1143363072
MTTR	1141950208
EXTR	1139581568
STAR	1138328704
PRO	1138064128
AHH	1131489408
OCFC	1131383296
VMEO	1130758400
SRCE	1126565376
RPAY	1123089536
ACVA	1121663104
SLDP	1120822912
ATRI	1118706304
TRS	1117196160
CASH	1114989056
CLNE	1113890048
ACHR	1105973376
GES	1105485312
STBA	1105433728
VCEL	1104961664
EIG	1102601344
ARQT	1100859392
MFA	1100366720
RGR	1099795200
CDNA	1099015680
PHR	1098143616
UTZ	1096298368
IRBT	1096295808
LMND	1094123776
MCRI	1092868352
SPTN	1092462336
EPAC	1088710528
SANA	1088694272
CTS	1087475840
DNOW	1086055296
INFN	1084582784
BV	1084380032
ATEN	1079740800
ERII	1074693248
INSW	1074659712
ADPT	1072399104
VERU	1072186816
HTLD	1071915584
TNC	1069267456
KYN	1068485568
BANC	1067577280
SAVA	1066547456
SSP	1063619648
DWAC	1063596096
MBUU	1063290752
AMLX	1060036288
CLOV	1055599488
SKYW	1054390016
NHC	1052674048
AGM	1044907200
NCBS	1044725568
CSVI	1043518016
SMRT	1041119552
RXDX	1041096192
BRSP	1039496128
EB	1035456768
GIII	1034434880
PACB	1034405696
BRKL	1033728256
CAL	1033425856
ROAD	1030932928
LAW	1029628800
AVO	1028748480
TSC	1028616384
SXI	1027252160
AZZ	1026411200
CRNC	1026264000
BHG	1025670976
OII	1021588224
VORB	1021505984
INVA	1021084480
PARR	1019640256
ZETA	1018698560
IONQ	1018439552
MHO	1018396800
EAT	1017551872
TBBK	1012644160
HEES	1011801536
FGEN	1008546048
CANO	1005495552
VECO	1005387712
UEC	1004867392
CNOB	1004315008
